Segmento	CNPJ	Nome
S5	2541707	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DAS EMPRESAS DE CERAMICA - COOPASPACER
S5	52301496	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DAS EMPRESAS DE ENERGIA ELETRICA DO ESTADO DE SAO PAULO - COOPENERG
S5	43446335	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DAS EMPRESAS ITAU
S5	1504952	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DAS EMPRESAS MELHORAMENTOS DE SAO PAULO
S5	2321862	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DAS INSTITUICOES DE SERVICO SAOCIAL AUTONOMO EM MANAUS LTDA.
S5	2869663	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES
S5	45214947	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PARAKER HANNIFIN
S5	42123000	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S.A., LTDA
S5	52218849	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE ZANETTINI BAROSSI
S5	52046299	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO ATACADAO
S5	3219207	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO BANESPA DE BOTUCATU E CIDADES LIMITROFES
S5	1551820	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO EXPRESSAO PRINCESA DOS CAMPOS
S5	71965313	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO FLEURY
S5	43268960	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO AVIBRAS
S5	47196084	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO COMOLATTI - SAO PAULO
S5	1439107	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO COSAN - BARRACRED COSAN
S5	1499278	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO GARDANIA LTDA. - COOPERGARDANIA
S5	88952130	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO GERDAU - ACOS FINOS PIRATINI
S5	2786691	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO HELIO ALONSAO-COOPERHA-LTDA
S5	5548335	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO JAL LTDA.
S5	44905255	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO LORENZETTI
S5	5048575	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA
S5	43182278	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO OWENS-ILLINOIS DO BRASIL
S5	2931166	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO PROGRESSAO LTDA - PROCRED
S5	548980	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO SUGGAR LTDA.
S5	89523518	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO VONPARA
S5	75174953	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO VOTORANTIM LIMITADA.
S5	74026998	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM
S5	44588366	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO HOSPITAL VERA CRUZ E VERA CRUZ ASSAOCICAO DE SAUDE
S5	2312896	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO RAPIDO LUXO CAMPINAS
S5	87956355	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARAAN� - CREDCORREIOS
S5	64739121	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS E PRESTADORES DE SERVICOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA
S5	24610065	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS E SERVIDORES PUBLICOS DO ESTADO DE MATO GROSSAO DO SUL - SICOOB COCRESUL
S5	2115870	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS PUBLICOS MUNICIPAIS DE ITAPIRA
S5	3212823	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS
S5	4751713	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DAS CARREIRAS JURIDICAS E DOS SERVENTUARIOS DE ORGAOS DA JUSTICA E AFINS, NO ESTADO DE RONDONIA   SICOOB CREDJURD
S5	84156470	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO  MINISTERIO PUBLICO E DO PODER JUDICIARIO DO ESTADO DO PARAA LTDA - COIMPPA
S5	3662047	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL - SICREDI MP
S5	4694278	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO E DA DEFENSAORIA PUBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ
S5	3750034	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS
S5	51489318	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS DE SAO PAULO - MAGISCRED
S5	5477038	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIARIO E ORGAOS JURIDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI
S5	4355489	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTERIO PUBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA
S5	8041950	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTERIO PUBLICO, DEFENSAORES PUBLICOS E SERVIDORES DO PODER JUDICIARIO NO ESTADO DO CEAR� - SICREDI COOPERJURIS
S5	95163002	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DA REGIAO DAS MISSOES E NOROESTE DO RS LTDA
S5	2159014	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE JABOTICABAL - COPERMED JABOTICABAL
S5	94433109	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE
S5	97259253	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DO PLANALTO MEDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN
S5	1635462	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARADO E REGIAO DA PRODUCAO LTDA
S5	1090027	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA
S5	39808449	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS  DE NIVEL SUPERIOR DA SAUDE DE VITORIA LTDA. - UNICRED VITORIA
S5	3575699	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DA REGIAO DE RIBEIRAO PRETO - MEDCRED DE RIBEIRAO PRETO
S5	71884498	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE CAMPINAS E REGIAO LTDA. - UNICRED CAMPINAS
S5	71479653	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DE NIVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED JUIZ DE FORA
S5	1796302	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA REGIAO DOS VALES DO SINOS, PARAANHANA E CAO LTDA - UNICRED REGIAO DOS VALES
S5	71988653	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA REGIAO CENTRO PAULISTA - SICOOB UNIMAIS CENTRO PAULISTA
S5	2641032	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA REGIAO CENTRO-OESTE DO RS LTDA. - UNICRED CENTRO-OESTE RS
S5	2853045	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA
S5	1709266	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE TEOFILO OTONI LTDA.
S5	1286361	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE TOLEDO E REGIAO LTDA. - UNIPRIME PIONEIRA DO PARAANA
S5	2197569	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DO VALE DO PARAAIBA LTDA ? SICOOB VALE DO PARAAIBA
S5	1572667	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRACAO E ECONOMIA DE ERECHIM LTDA.
S5	2179673	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NVEL SUPERIOR DA AREA DE SAUDE DE OURINHOS - OURICRED
S5	7440317	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED
S5	71163315	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA SAUDE DE SETE LAGOAS LTDA.
S5	69181709	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DE SAO PAULO - SICOOB GRANDE SAO PAULO
S5	71261184	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA SAUDE DA REGIAO DE CARATINGA, MANHUACU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAUDE
S5	73326449	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, DEMAIS PROFISSIONAIS DA SAUDE E EMPRESARIOS DE CRUZ ALTA LTDA.
S5	2250794	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE E EMPRESARIOS DE GUARULHOS E REGIAO
S5	70038237	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, DOS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DA SAUDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ORGAOS JUR DA REG METROP DE NATAL - SICREDI NATAL
S5	1736243	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DAS CIENCIAS E DAS ARTES E EMPRESARIOS DA REGIAO OESTE DO PARAANA LTDA. - UNIPRIME OESTE DO PARAANA
S5	2602922	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, SERVIDORES PUBLICOS E PROFISSIONAIS DA AREA DE SAUDE DA BAHIA LTDA. - UNICRED DA BAHIA
S5	4478231	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEMBROS DO MINISTERIO PUBLICO DE SAO PAULO - PROMOCRED
S5	4833655	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS METALURGICOS DA GRANDE SAO PAULO - SICOOB METALCRED
S5	7950031	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MILITARES E DEMAIS SERV. DOS ORGAOS FEDERAIS E ESTADUAIS DA SEG.PUBLICA, DA ADMINISTRACAO, DO PLANEJ.E DOS ORGAOS VINCULADOS DE MANAUS LTDA-MILICRED MANAUS
S5	4572960	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM
S5	6975532	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIAO METROPOLITANA DE PORTO ALEGRE - COOPESA
S5	5856736	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL
S5	26758433	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PETROLEIROS NO ESTADO DE MINAS GERAIS LTDA. - COPETRO
S5	3000142	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS POLICIAIS FEDERAIS DO RIO GRANDE DO SUL - SICREDI POL RS
S5	5419025	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFESSAORES ESTADUAIS DA REGIAO METROPOLITANA DE PORTO ALEGRE - EDUCREDI
S5	2072790	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA AREA DE SAUDE DE PIRACICABA E REGIAO
S5	7714057	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA AREA NOTARIAL E REGISTRAL - COOPNORE
S5	69346856	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE DA REGIAO DA ALTA MOGIANA   SICOOB CREDIMOGIANA
S5	86389236	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE DA ZONA DA MATA MINEIRA E SUL DO ESPIRITO SANTO
S5	259231	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE DAS REGIAOES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SAO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA
S5	5608957	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE DO SUDESTE PAULISTA LTDA. ? SICOOB UNIMAIS SUDESTE PAULISTA
S5	1848322	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE E EMPRESARIOS DA REGIAO DO IGUACU - UNIPRIME DO IGUACU
S5	2647564	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE E EMPRESARIOS DE ARARAS E REGIAO - SICOOB UNIMAIS ANHANGUERA
S5	37554441	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE, DAS CIENCIAS E DAS ARTES DE DOURADOS - UNIPRIME DOURADOS
S5	71698674	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DA SAUDE, EMPRESARIOS, PEQUENOS EMPRESARIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DAS REGIAOES SERRANAS E DO MEDIO VALE DO PARAAIBA
S5	2606305	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DAS AREAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE BELO HORIZONTE E REGIAO METROPOLITANA DE BELO HORIZONTE LTDA - SICOOB ENGECRED
S5	73647935	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DAS CIENCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA
S5	5979692	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS PROFISSIONAIS DO CAREA DOS ESTADOS DE SANTA CATARINA E PARAANA - CREDCAREA
S5	3930587	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.
S5	915950	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERV. MUNICIPAIS DE SAO PAULO E MAUA, SERV. PUBLICOS, EMPRESARIOS E PROF. LIBERAIS DA REGIAO METROP. OESTE DA CAPITAL DE SAO PAULO   SICOOB COOPERCREDI-SP
S5	19551787	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVENTUARIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED
S5	5460750	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ADMINISTRACAO PUBLICA MUNICIPAL DE PORTO ALEGRE
S5	90278987	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA ASCAR/EMATER-RS LTDA-CRESAL
S5	30304919	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA CNC SESC E SENAC ADMINISTRACOES NACIONAIS LTDA
S5	29341260	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA
S5	42100982	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS LTDA
S5	96409263	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SAOLTEIRA - COOPERFEIS
S5	62928320	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA FEDERACAO DO COMERCIO, SESC E SENAC DE SAO PAULO
S5	19402130	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA FUNDACAO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIAO METROPOLITANA E ZONA DA MATA LTDA. - CECREF
S5	4894460	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA JUSTICA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS
S5	4152107	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA POLICIA MILITAR DO ESTADO DE SAO PAULO DA REGIAO CENTRO-OESTE PAULISTA - CREDMIL
S5	946465	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORL�NDIA - CRED SERV
S5	52137361	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM
S5	5746715	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SAOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP
S5	2382755	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DA SEGURANCA PIBLICA E DA DEFESA SAOCIAL DO ESTADO DO RIO GRANDE DO NORTE - CREDIPOL
S5	28885036	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ
S5	69136075	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNESP - COOPUNESP
S5	2285107	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP
S5	3606488	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA (UESB) - CREDIUESB
S5	2794761	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VICOSA LTDA. - SICOOB UFVCREDI
S5	29283884	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL FLUMINENSE E DOS SERVIDORES PUBLICOS DA EDUCACAO, SAUDE E CULTURA NOS MUNICIPIOS DO RIO DE JANEIRO E NITEROI LTDA.
S5	1825968	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO  INSTITUTO NACIONAL DO SEGURO SAOCIAL NA PARAAIBA - COOPREV LTDA
S5	2910387	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II
S5	778858	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED
S5	3497143	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDONIA   SICOOB CREDIFORTE
S5	694877	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAUDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO
S5	3326437	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DE MATO GROSSAO - SICOOB CREDIJUD
S5	3453295	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL - SICOOB JUSTICA
S5	37076205	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO, MINISTERIO PUBLICO E ENSINO SUPERIOR - SICOOB JUDICIARIO
S5	3329154	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO
S5	512839	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO SEMASA - SICOOB CECRESA
S5	2966385	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DOS ORGAOS DO MINISTERIO DA SAUDE NO ESTADO DO RIO DE JANEIRO - CREDISAU
S5	3232959	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTADUAIS DO PODER EXECUTIVO DO ESTADO DO ACRE EM RIO BRANCO - CBCRED-ACRE
S5	2475222	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO
S5	3269540	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MILITARES, POLICIA CIVIL E DA SECRETARIA DA EDUCACAO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG
S5	16651002	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI
S5	41791005	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE POCOS DE CALDAS LTDA. - COOPOCOS
S5	74248949	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE SAO JOAO DA BOA VISTA - CREDIVISTA
S5	2528151	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DE VITORIA DA CONQUISTA LTDA. - SICOOB CREDCOOP
S5	1819799	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO SUL FLUMINENSE LTDA.
S5	54190525	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM
S5	991739	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DA REGIAO METROPOLITANA DE BELEM LTDA.
S5	4831810	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHAO - CRESERV-PINHAO
S5	3139644	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DO ESTADO DE SAO PAULO - CREDIPAULISTA
S5	11051952	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESAOL COOPERSLIN
S5	3639902	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPIRITO SANTO - COOPSEFES
S5	1235921	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DOS MUNICIPIOS DA REGIAO METROPOLITANA DA GRANDE VITORIA/ES
S5	4346379	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DOS PODERES EXECUTIVO E LEGISLATIVO NO ESTADO DE MATO GROSSAO - SICOOB SERVIDOR
S5	3373150	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS ESTADUAIS DA PARAAIBA - CREDS LTDA.
S5	3973814	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE
S5	65308447	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS DE UBERLANDIA LTDA.
S5	71336432	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS DO MUNICIPIO DE UBERABA E SUAS FUNDACOES - SICOOB - CREDIMED LTDA.
S5	3990888	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE PORTO ALEGRE
S5	18310649	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS EM JOAO MONLEVADE LTDA.
S5	3528402	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS NO ESTADO DO ACRE   SICOOB ACRE
S5	1330295	COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS NO ESTADO DO ESPIRITO SANTO
